name,slug,homepage,version,active_installs,path
"Featured Images in RSS for Mailchimp &amp; More",featured-images-for-rss-feeds,http://wordpress.org/plugins/featured-images-for-rss-feeds/,1.5.9,30000,plugins/zip/73/featured-images-for-rss-feeds/featured-images-for-rss-feeds.zip
"Mammoth .docx converter",mammoth-docx-converter,https://github.com/mwilliamson/mammoth-wordpress-plugin,1.19.0,30000,plugins/zip/42/mammoth-docx-converter/mammoth-docx-converter.zip
"Stock Manager for WooCommerce",woocommerce-stock-manager,https://www.storeapps.org/woocommerce-plugins/,2.8.3,30000,plugins/zip/29/woocommerce-stock-manager/woocommerce-stock-manager.zip
"Delete All Comments of wordpress",delete-all-comments-of-website,http://www.navneetsoni.com/plugins/delete-comments,4.6,30000,plugins/zip/72/delete-all-comments-of-website/delete-all-comments-of-website.zip
"Serious Slider",cryout-serious-slider,https://www.cryoutcreations.eu/wordpress-plugins/cryout-serious-slider,1.2.3,30000,plugins/zip/32/cryout-serious-slider/cryout-serious-slider.zip
"zipaddr-jp",zipaddr-jp,https://zipaddr2.com/wordpress/,1.32,30000,plugins/zip/33/zipaddr-jp/zipaddr-jp.zip
"Google XML Sitemap for Videos",xml-sitemaps-for-videos,http://www.labnol.org/software/xml-video-sitemaps-for-google/14085/,2.6.1,30000,plugins/zip/81/xml-sitemaps-for-videos/xml-sitemaps-for-videos.zip
"WP Engine Automated Migration",wp-site-migrate,https://wpengine.com,4.69,30000,plugins/zip/39/wp-site-migrate/wp-site-migrate.zip
"Piotnet Addons For Elementor",piotnet-addons-for-elementor,https://pafe.piotnet.com/,2.4.13,30000,plugins/zip/31/piotnet-addons-for-elementor/piotnet-addons-for-elementor.zip
"BEAR &#8211; Bulk Editor and Products Manager Professional for WooCommerce by Pluginus.Net",woo-bulk-editor,https://bulk-editor.com/,1.1.1,30000,plugins/zip/23/woo-bulk-editor/woo-bulk-editor.zip
"StoreCustomizer &#8211; WooCommerce plugin to Customize all WooCommerce Pages",woocustomizer,https://kairaweb.com/wordpress-plugins/woocustomizer/,2.3.9,30000,plugins/zip/11/woocustomizer/woocustomizer.zip
"Meks Easy Photo Feed Widget",meks-easy-instagram-widget,,1.2.5,30000,plugins/zip/8/meks-easy-instagram-widget/meks-easy-instagram-widget.zip
"Smartsupp – live chat, chatbots, video recordings",smartsupp-live-chat,http://www.smartsupp.com,3.6,30000,plugins/zip/73/smartsupp-live-chat/smartsupp-live-chat.zip
"WP Performance Score Booster – Optimize Speed, Enable Cache &amp; Page Preload",wp-performance-score-booster,https://github.com/dipakcg/wp-performance-score-booster,2.2,30000,plugins/zip/68/wp-performance-score-booster/wp-performance-score-booster.zip
"NotificationX &#8211; Best FOMO, Social Proof, WooCommerce Sales Popup &amp; Notification Bar Plugin With Elementor",notificationx,https://notificationx.com,2.4.2,30000,plugins/zip/23/notificationx/notificationx.zip
"Weblizar Pin It Button On Image Hover And Post",pinterest-pin-it-button-on-image-hover-and-post,https://wordpress.org/plugins/pinterest-pin-it-button-on-image-hover-and-post/,3.4,30000,plugins/zip/9/pinterest-pin-it-button-on-image-hover-and-post/pinterest-pin-it-button-on-image-hover-and-post.zip
"WP Shortcode by MyThemeShop",wp-shortcode,http://mythemeshop.com/,1.4.16,30000,plugins/zip/68/wp-shortcode/wp-shortcode.zip
"CF7 Google Sheets Connector",cf7-google-sheets-connector,https://wordpress.org/plugins/cf7-google-sheets-connector/,4.9.2,30000,plugins/zip/3/cf7-google-sheets-connector/cf7-google-sheets-connector.zip
"Sticky Side Buttons",sticky-side-buttons,https://wordpress.org/plugins/sticky-side-buttons/,1.0.9,30000,plugins/zip/45/sticky-side-buttons/sticky-side-buttons.zip
"AddFunc Head &amp; Footer Code",addfunc-head-footer-code,,2.3,30000,plugins/zip/43/addfunc-head-footer-code/addfunc-head-footer-code.zip
"Advanced WordPress Backgrounds",advanced-backgrounds,,1.8.1,30000,plugins/zip/23/advanced-backgrounds/advanced-backgrounds.zip
"Post Tags and Categories for Pages",post-tags-and-categories-for-pages,http://wpthemetutorial.com/plugins/post-tags-and-categories-for-pages/,1.4.1,30000,plugins/zip/63/post-tags-and-categories-for-pages/post-tags-and-categories-for-pages.zip
"Event Organiser",event-organiser,http://www.wp-event-organiser.com,3.12.0,30000,plugins/zip/80/event-organiser/event-organiser.zip
"Beautiful Cookie Consent Banner",beautiful-and-responsive-cookie-consent,,2.7.3,30000,plugins/zip/15/beautiful-and-responsive-cookie-consent/beautiful-and-responsive-cookie-consent.zip
"Boxzilla",boxzilla,https://boxzillaplugin.com/#utm_source=wp-plugin&utm_medium=boxzilla&utm_campaign=plugins-page,3.2.25,30000,plugins/zip/39/boxzilla/boxzilla.zip
"WP to Twitter",wp-to-twitter,http://www.joedolson.com/wp-to-twitter/,3.5.5,30000,plugins/zip/14/wp-to-twitter/wp-to-twitter.zip
"Maintenance Mode",lj-maintenance-mode,https://plugins.itsluk.as/maintenance-mode/,2.4.4,30000,plugins/zip/69/lj-maintenance-mode/lj-maintenance-mode.zip
"Content Egg",content-egg,https://www.keywordrush.com/contentegg,5.3.0,30000,plugins/zip/67/content-egg/content-egg.zip
"Disable XML-RPC-API",disable-xml-rpc-api,https://neatma.com/dsxmlrpc-plugin/,2.1.3,30000,plugins/zip/1/disable-xml-rpc-api/disable-xml-rpc-api.zip
"Popup, Optin Form &amp; Email Newsletters for Mailchimp, HubSpot, AWeber &#8211; MailOptin",mailoptin,https://mailoptin.io,1.2.46.0,30000,plugins/zip/20/mailoptin/mailoptin.zip
"SEO Redirection Plugin &#8211; 301 Redirect Manager",seo-redirection,https://www.wp-buy.com/product/seo-redirection-premium-wordpress-plugin/,8.5,30000,plugins/zip/37/seo-redirection/seo-redirection.zip
"One Page Express Companion",one-page-express-companion,,1.6.19,30000,plugins/zip/39/one-page-express-companion/one-page-express-companion.zip
"404 to Start",404-to-start,https://1manfactory.com/4042start,1.6.1,30000,plugins/zip/2/404-to-start/404-to-start.zip
"Kraken.io Image Optimizer",kraken-image-optimizer,http://wordpress.org/plugins/kraken-image-optimizer/,2.6.5,30000,plugins/zip/26/kraken-image-optimizer/kraken-image-optimizer.zip
"GAinWP Google Analytics Integration for WordPress",ga-in,https://intelligencewp.com/google-analytics-in-wordpress,5.4.6,30000,plugins/zip/24/ga-in/ga-in.zip
"WooCommerce PDF Invoices, Packing Slips, Delivery Notes and Shipping Labels",print-invoices-packing-slip-labels-for-woocommerce,https://www.webtoffee.com/product/woocommerce-pdf-invoices-packing-slips/,2.9.1,30000,plugins/zip/89/print-invoices-packing-slip-labels-for-woocommerce/print-invoices-packing-slip-labels-for-woocommerce.zip
"Debug Bar",debug-bar,https://wordpress.org/plugins/debug-bar/,1.1.2,30000,plugins/zip/49/debug-bar/debug-bar.zip
"Ecwid Ecommerce Shopping Cart",ecwid-shopping-cart,http://www.ecwid.com?partner=wporg,6.10.20,30000,plugins/zip/45/ecwid-shopping-cart/ecwid-shopping-cart.zip
"Google Authenticator",google-authenticator,https://github.com/ivankruchkoff/google-authenticator,0.53,30000,plugins/zip/5/google-authenticator/google-authenticator.zip
"Age Gate",age-gate,https://agegate.io/,2.20.2,30000,plugins/zip/50/age-gate/age-gate.zip
"WP Revisions Control",wp-revisions-control,https://ethitter.com/plugins/wp-revisions-control/,1.3,30000,plugins/zip/21/wp-revisions-control/wp-revisions-control.zip
"WPC Smart Compare for WooCommerce",woo-smart-compare,https://wpclever.net/,4.2.8,30000,plugins/zip/57/woo-smart-compare/woo-smart-compare.zip
"Stop User Enumeration",stop-user-enumeration,https://fullworks.net/products/stop-user-enumeration/,1.4.4,30000,plugins/zip/36/stop-user-enumeration/stop-user-enumeration.zip
"WP Maintenance",wp-maintenance,https://fr.wordpress.org/plugins/wp-maintenance/,6.0.5,30000,plugins/zip/78/wp-maintenance/wp-maintenance.zip
"iQ Block Country",iq-block-country,https://www.webence.nl/plugins/iq-block-country-the-wordpress-plugin-that-blocks-countries-for-you/,1.2.13,30000,TODO
"WPBruiser {no- Captcha anti-Spam}",goodbye-captcha,http://www.wpbruiser.com,3.1.43,30000,plugins/zip/51/goodbye-captcha/goodbye-captcha.zip
"Autocomplete WooCommerce Orders",autocomplete-woocommerce-orders,https://wordpress.org/plugins/autocomplete-woocommerce-orders/,1.5.0,30000,plugins/zip/80/autocomplete-woocommerce-orders/autocomplete-woocommerce-orders.zip
"Add Category to Pages",add-category-to-pages,https://thewphosting.com/add-categories-tags-pages-wordpress/,1.2,30000,plugins/zip/48/add-category-to-pages/add-category-to-pages.zip
"Simple Page Sidebars",simple-page-sidebars,https://wordpress.org/plugins/simple-page-sidebars/,1.2.1,30000,plugins/zip/6/simple-page-sidebars/simple-page-sidebars.zip
"TinyMCE Templates",tinymce-templates,http://miya0001.github.io/tinymce-templates/,4.8.1,30000,plugins/zip/3/tinymce-templates/tinymce-templates.zip
"Disable Search",disable-search,https://coffee2code.com/wp-plugins/disable-search/,2.0,30000,plugins/zip/77/disable-search/disable-search.zip
"WCFM Marketplace &#8211; Best Multivendor Marketplace for WooCommerce",wc-multivendor-marketplace,https://wclovers.com/knowledgebase_category/wcfm-marketplace/,3.5.3,30000,plugins/zip/68/wc-multivendor-marketplace/wc-multivendor-marketplace.zip
"Co-Authors Plus",co-authors-plus,http://wordpress.org/extend/plugins/co-authors-plus/,3.4.92,30000,plugins/zip/69/co-authors-plus/co-authors-plus.zip
"SyntaxHighlighter Evolved",syntaxhighlighter,https://alex.blog/wordpress-plugins/syntaxhighlighter/,3.6.1,30000,plugins/zip/73/syntaxhighlighter/syntaxhighlighter.zip
"Meks Simple Flickr Widget",meks-simple-flickr-widget,https://mekshq.com,1.2,30000,plugins/zip/13/meks-simple-flickr-widget/meks-simple-flickr-widget.zip
"Gutenberg Blocks &#8211; PublishPress Blocks Gutenberg Editor Plugin",advanced-gutenberg,https://publishpress.com/blocks/,2.12.0,30000,plugins/zip/19/advanced-gutenberg/advanced-gutenberg.zip
"SecuPress Free — WordPress Security",secupress,https://secupress.me,2.2,30000,plugins/zip/74/secupress/secupress.zip
"Pricing Table by Supsystic",pricing-table-by-supsystic,https://supsystic.com/plugins/pricing-table/,1.9.7,30000,plugins/zip/30/pricing-table-by-supsystic/pricing-table-by-supsystic.zip
"ACF: Better Search",acf-better-search,,4.0.1,30000,plugins/zip/5/acf-better-search/acf-better-search.zip
"Oceanwp sticky header",sticky-header-oceanwp,,1.0.8,30000,plugins/zip/17/sticky-header-oceanwp/sticky-header-oceanwp.zip
"Uncanny Toolkit for LearnDash",uncanny-learndash-toolkit,https://www.uncannyowl.com/uncanny-learndash-toolkit/,3.6.2,30000,plugins/zip/54/uncanny-learndash-toolkit/uncanny-learndash-toolkit.zip
"Insights from Google PageSpeed",google-pagespeed-insights,http://mattkeys.me,4.0.6,30000,plugins/zip/42/google-pagespeed-insights/google-pagespeed-insights.zip
"Subscribe2 &#8211; Form, Email Subscribers &amp; Newsletters",subscribe2,https://getwemail.io,10.37,30000,plugins/zip/36/subscribe2/subscribe2.zip
"Classic Editor Addon",classic-editor-addon,,3.0.1,30000,plugins/zip/73/classic-editor-addon/classic-editor-addon.zip
"Post Thumbnail Editor",post-thumbnail-editor,http://sewpafly.github.io/post-thumbnail-editor/,2.4.8,30000,plugins/zip/80/post-thumbnail-editor/post-thumbnail-editor.zip
"AccessPress Social Counter",accesspress-social-counter,https://accesspressthemes.com/wordpress-plugins/accesspress-social-counter/,1.9.2,30000,plugins/zip/88/accesspress-social-counter/accesspress-social-counter.zip
"Phoenix Media Rename",phoenix-media-rename,https://www.eurosoftlab.com/en/phoenix-media-rename/,3.7.0,30000,plugins/zip/76/phoenix-media-rename/phoenix-media-rename.zip
"Image Photo Gallery Final Tiles Grid",final-tiles-grid-gallery-lite,,3.5.5,30000,plugins/zip/53/final-tiles-grid-gallery-lite/final-tiles-grid-gallery-lite.zip
"SSH SFTP Updater Support",ssh-sftp-updater-support,https://wordpress.org/plugins/ssh-sftp-updater-support/,0.8.4,30000,plugins/zip/48/ssh-sftp-updater-support/ssh-sftp-updater-support.zip
"Ultimate Blocks &#8211; Gutenberg Blocks Plugin",ultimate-blocks,https://ultimateblocks.com/,2.4.15,30000,plugins/zip/25/ultimate-blocks/ultimate-blocks.zip
"Product Addons for Woocommerce",woo-custom-product-addons,https://acowebs.com,2.6.1,30000,plugins/zip/82/woo-custom-product-addons/woo-custom-product-addons.zip
"Master Addons for Elementor",master-addons,https://master-addons.com/all-widgets/,1.8.7,30000,plugins/zip/43/master-addons/master-addons.zip
"Post Snippets",post-snippets,https://www.postsnippets.com,3.1.7,30000,plugins/zip/38/post-snippets/post-snippets.zip
"HTTP Headers",http-headers,https://zinoui.com/blog/http-headers-for-wordpress,1.18.5,30000,plugins/zip/3/http-headers/http-headers.zip
"Ocean Stick Anything",ocean-stick-anything,https://oceanwp.org/extension/ocean-stick-anything/,2.0.3,30000,plugins/zip/78/ocean-stick-anything/ocean-stick-anything.zip
"Simple Image Widget",simple-image-widget,https://wordpress.org/plugins/simple-image-widget/,4.4.2,30000,plugins/zip/69/simple-image-widget/simple-image-widget.zip
"jQuery Colorbox",jquery-colorbox,http://www.techotronic.de/plugins/jquery-colorbox/,4.6.2,30000,plugins/zip/59/jquery-colorbox/jquery-colorbox.zip
"WordPress Social Login and Register (Discord, Google, Twitter, LinkedIn)",miniorange-login-openid,https://www.miniorange.com,7.5.10,30000,plugins/zip/45/miniorange-login-openid/miniorange-login-openid.zip
"Shortcodes by Angie Makes",wc-shortcodes,http://angiemakes.com/feminine-wordpress-blog-themes-women/,3.46,30000,plugins/zip/52/wc-shortcodes/wc-shortcodes.zip
"WPide",wpide,https://wpide.com/,2.5,30000,plugins/zip/10/wpide/wpide.zip
"Duplicate Post Page Menu &amp; Custom Post Type",duplicate-post-page-menu-custom-post-type,,2.1.0,30000,plugins/zip/68/duplicate-post-page-menu-custom-post-type/duplicate-post-page-menu-custom-post-type.zip
"WP Translitera",wp-translitera,http://yur4enko.com/category/moi-proekty/wp-translitera,p1.2.5,30000,plugins/zip/88/wp-translitera/wp-translitera.zip
"Social Media Share Buttons | MashShare",mashsharer,https://www.mashshare.net,3.8.1,30000,plugins/zip/83/mashsharer/mashsharer.zip
"Say what?",say-what,https://github.com/leewillis77/say-what,2.0.2,30000,plugins/zip/46/say-what/say-what.zip
"Contact Form builder with drag &amp; drop for WordPress &#8211; Kali Forms",kali-forms,https://www.kaliforms.com,2.3.17,30000,plugins/zip/43/kali-forms/kali-forms.zip
"Super Page Cache for Cloudflare",wp-cloudflare-page-cache,https://wordpress.org/plugins/wp-cloudflare-page-cache/,4.5.8,30000,plugins/zip/48/wp-cloudflare-page-cache/wp-cloudflare-page-cache.zip
"Import Products from any XML or CSV to WooCommerce",woocommerce-xml-csv-product-import,http://www.wpallimport.com/woocommerce-product-import/?utm_source=import-wooco-products-addon-free&utm_medium=wp-plugins-page&utm_campaign=upgrade-to-pro,1.5.1,30000,plugins/zip/89/woocommerce-xml-csv-product-import/woocommerce-xml-csv-product-import.zip
"3CX Live Chat",wp-live-chat-support,https://www.3cx.com/wp-live-chat/,9.4.1,30000,plugins/zip/83/wp-live-chat-support/wp-live-chat-support.zip
"Content Control &#8211; User Access Restriction Plugin",content-control,https://wordpress.org/plugins/content-control/,1.1.9,30000,plugins/zip/58/content-control/content-control.zip
"Revive Old Posts &#8211; Social Media Auto Post and Scheduling Plugin",tweet-old-post,https://revive.social/,9.0.6,30000,plugins/zip/34/tweet-old-post/tweet-old-post.zip
"WP phpMyAdmin",wp-phpmyadmin-extension,https://puvox.software/software/wordpress-plugins/?plugin=wp-phpmyadmin-extension,5.2.0.1,30000,plugins/zip/32/wp-phpmyadmin-extension/wp-phpmyadmin-extension.zip
"SEO SIMPLE PACK",seo-simple-pack,https://wemo.tech/1670,2.3.1,30000,plugins/zip/51/seo-simple-pack/seo-simple-pack.zip
"Rife Elementor Extensions &amp; Templates",rife-elementor-extensions,https://apollo13themes.com/rife-elementor-extensions,1.1.9,30000,plugins/zip/18/rife-elementor-extensions/rife-elementor-extensions.zip
"Clear Cache for Me",clear-cache-for-widgets,https://webheadcoder.com/clear-cache-for-me/,1.8,30000,plugins/zip/12/clear-cache-for-widgets/clear-cache-for-widgets.zip
"elegro Crypto Payment",elegro-payment,,1.0.0,30000,plugins/zip/81/elegro-payment/elegro-payment.zip
"Zero Spam for WordPress",zero-spam,https://www.highfivery.com/projects/zero-spam/,5.3.2,30000,plugins/zip/89/zero-spam/zero-spam.zip
"Related Posts for WordPress",related-posts-for-wp,http://www.relatedpostsforwp.com/,2.0.5,30000,plugins/zip/41/related-posts-for-wp/related-posts-for-wp.zip
"Extendify — Gutenberg Patterns and Templates",extendify,https://extendify.com/?utm_source=wp-plugins&utm_campaign=plugin-uri&utm_medium=wp-dash,0.7.0,30000,plugins/zip/28/extendify/extendify.zip
"Popups, Welcome Bar, Optins and Lead Generation Plugin &#8211; Icegram",icegram,https://www.icegram.com/,2.1.4,30000,plugins/zip/80/icegram/icegram.zip
"Force Login",wp-force-login,https://wordpress.org/plugins/wp-force-login/,5.6.3,30000,plugins/zip/53/wp-force-login/wp-force-login.zip
"Compact WP Audio Player",compact-wp-audio-player,https://www.tipsandtricks-hq.com/wordpress-audio-music-player-plugin-4556,1.9.7,30000,plugins/zip/76/compact-wp-audio-player/compact-wp-audio-player.zip
"Meks Smart Social Widget",meks-smart-social-widget,https://mekshq.com,1.5,30000,plugins/zip/15/meks-smart-social-widget/meks-smart-social-widget.zip
"WooCommerce Bulk Discount",woocommerce-bulk-discount,http://wordpress.org/plugins/woocommerce-bulk-discount/,3.0,20000,plugins/zip/17/woocommerce-bulk-discount/woocommerce-bulk-discount.zip
"SportsPress &#8211; Sports Club &amp; League Manager",sportspress,http://themeboy.com/sportspress/,2.7.15,20000,plugins/zip/39/sportspress/sportspress.zip
"Read More Without Refresh",read-more-without-refresh,https://en.wordpress.org/plugins/read-more-without-refresh/,3.1,20000,plugins/zip/36/read-more-without-refresh/read-more-without-refresh.zip
"Easy Modal",easy-modal,http://easy-modal.com,2.1.0,20000,plugins/zip/13/easy-modal/easy-modal.zip
"Bad Behavior",bad-behavior,https://bad-behavior.ioerror.us/,2.2.24,20000,plugins/zip/20/bad-behavior/bad-behavior.zip
"Dashboard Welcome for Elementor",dashboard-welcome-for-elementor,https://powerpackelements.com/dashboard-welcome-elementor/,1.0.6,20000,plugins/zip/49/dashboard-welcome-for-elementor/dashboard-welcome-for-elementor.zip
